code,name,price,open,change_pct,volume,market_cap,market
6790,永豐實,38.2,37.5,1.87,264035,0,LISTED
6792,詠業,57.7,56.2,1.23,99000,0,LISTED
6796,晉弘,85.0,86.0,-2.3,156000,0,LISTED
6799,來頡,82.2,82.0,-0.36,150001,0,LISTED
6805,富世達,1545.0,1585.0,-2.22,1128228,0,LISTED
6806,森崴能源,43.8,44.05,-3.1,1111026,0,LISTED
6807,峰源-KY,45.55,45.55,0.0,16000,0,LISTED
6830,汎銓,218.5,222.5,-1.58,3808655,0,LISTED
6834,天二科技,30.15,30.15,-1.95,211000,0,LISTED
6835,圓裕,40.05,39.5,1.39,312000,0,LISTED
6861,睿生光電,78.4,75.9,9.96,2576828,0,LISTED
6863,永道-KY,112.5,110.5,1.81,172374,0,LISTED
6901,鑽石投資,16.05,16.15,-0.31,513062,0,LISTED
6906,現觀科,72.5,69.9,3.57,283498,0,LISTED
6914,阜爾運通,141.0,143.0,-2.76,116450,0,LISTED
6916,華凌,17.9,17.95,-1.1,152000,0,LISTED
6928,攸泰科技,50.6,50.5,3.05,228958,0,LISTED
6933,AMAX-KY,133.5,132.0,-1.48,84025,0,LISTED
6937,天虹,220.0,222.0,-1.57,299004,0,LISTED
8011,台通,20.5,20.25,1.74,967104,0,LISTED
8016,矽創,190.0,190.5,0.0,538016,0,LISTED
8021,尖點,203.0,200.5,3.84,13886324,0,LISTED
8028,昇陽半導體,167.0,168.0,-0.6,2400395,0,LISTED
8033,雷虎,148.0,141.0,6.09,7340552,0,LISTED
8039,台虹,80.9,84.0,-2.41,4473601,0,LISTED
8046,南電,416.0,411.5,1.59,20473316,0,LISTED
8070,長華*,42.9,43.1,-0.23,2636276,0,LISTED
8072,陞泰,29.9,30.2,-1.48,196132,0,LISTED
8081,致新,241.0,231.5,5.24,1507260,0,LISTED
8101,華冠,15.3,15.3,0.0,4003,0,LISTED
8103,瀚荃,109.5,98.0,9.83,6243042,0,LISTED
8104,錸寶,34.3,34.15,-0.58,806069,0,LISTED
8105,凌巨,12.0,12.0,0.0,1396326,0,LISTED
8110,華東,61.3,58.5,4.79,40252473,0,LISTED
8112,至上,72.3,70.1,1.69,9425275,0,LISTED
8114,振樺電,173.0,171.5,0.87,327082,0,LISTED
8131,福懋科,69.3,67.0,5.96,13799047,0,LISTED
8150,南茂,53.4,53.4,0.75,14757490,0,LISTED
8163,達方,30.1,30.7,-1.31,1202638,0,LISTED
8201,無敵,13.95,14.0,0.0,69033,0,LISTED
8210,勤誠,975.0,980.0,-0.81,2337640,0,LISTED
8213,志超,36.3,36.0,3.71,1464553,0,LISTED
8215,明基材,20.7,20.6,1.97,799602,0,LISTED
8222,寶一,39.55,39.3,0.13,442002,0,LISTED
8249,菱光,62.2,60.4,2.3,4488532,0,LISTED
8261,富鼎,89.6,90.2,-0.67,1160146,0,LISTED
8271,宇瞻,118.0,115.0,0.85,5952923,0,LISTED
8341,日友,76.9,76.1,2.4,320500,0,LISTED
8367,建新國際,43.1,42.95,0.47,68000,0,LISTED
8374,羅昇,84.6,86.2,-1.05,206200,0,LISTED
8404,百和興業-KY,23.6,23.45,0.0,295068,0,LISTED
8411,福貞-KY,12.5,12.1,2.46,156936,0,LISTED
8422,可寧衛,32.8,32.35,2.02,27140163,0,LISTED
8429,金麗-KY,7.41,7.39,-0.13,184603,0,LISTED
8438,昶昕,56.1,55.8,-1.41,803006,0,LISTED
8442,威宏-KY,67.8,68.6,-1.31,47000,0,LISTED
8443,阿瘦,11.6,11.55,0.43,14055,0,LISTED
8454,富邦媒,190.0,189.5,1.06,488048,0,LISTED
8462,柏文,142.0,144.0,0.35,101000,0,LISTED
8463,潤泰材,27.05,27.1,0.74,139256,0,LISTED
8464,億豐,400.0,423.0,-5.44,2558285,0,LISTED
8466,美吉吉-KY,22.35,21.95,1.13,32000,0,LISTED
8467,波力-KY,170.5,171.0,-0.29,40000,0,LISTED
8473,山林水,36.15,36.55,-2.3,741058,0,LISTED
8476,台境,18.35,18.6,-1.34,612207,0,LISTED
8478,東哥遊艇,169.5,177.0,-6.87,775105,0,LISTED
8481,政伸,42.2,41.8,1.08,26001,0,LISTED
8482,商億-KY,50.1,48.6,4.27,40000,0,LISTED
8488,吉源-KY,10.0,9.93,0.7,13000,0,LISTED
8499,鼎炫-KY,277.0,276.5,-2.81,131035,0,LISTED
8926,台汽電,45.5,46.85,4.48,5647429,0,LISTED
8940,新天地,20.0,20.3,0.0,51005,0,LISTED
8996,高力,906.0,925.0,-2.69,5291316,0,LISTED
9802,鈺齊-KY,92.4,93.0,-1.7,1405032,0,LISTED
9902,台火,16.9,17.05,1.81,211938,0,LISTED
9904,寶成,30.85,31.0,-0.16,7116705,0,LISTED
9905,大華,20.25,20.25,0.0,272050,0,LISTED
9906,欣巴巴,44.4,44.55,-1.33,340254,0,LISTED
9907,統一實,18.3,18.15,3.1,4766057,0,LISTED
9908,大台北,29.9,30.0,-0.17,303469,0,LISTED
9910,豐泰,92.3,91.1,-0.22,2993525,0,LISTED
9911,櫻花,85.5,85.2,0.35,683266,0,LISTED
9912,偉聯,12.0,11.9,0.0,31148,0,LISTED
9914,美利達,82.1,81.0,-0.48,1904292,0,LISTED
9917,中保科,105.5,106.0,-0.47,611104,0,LISTED
9918,欣天然,40.0,39.75,0.63,34028,0,LISTED
9919,康那香,16.8,16.75,0.6,410962,0,LISTED
9921,巨大,87.6,86.9,0.81,1483460,0,LISTED
9924,福興,47.6,47.8,-0.42,97783,0,LISTED
9925,新保,41.05,41.15,-0.24,229448,0,LISTED
9926,新海,49.75,49.45,0.61,43000,0,LISTED
9927,泰銘,69.6,69.3,0.72,102424,0,LISTED
9928,中視,18.15,18.1,-0.82,34000,0,LISTED
9929,秋雨,10.45,10.45,-1.42,10061,0,LISTED
9930,中聯資源,70.1,69.3,1.45,114289,0,LISTED
9931,欣高,34.2,34.1,0.29,23000,0,LISTED
9933,中鼎,31.0,31.0,0.16,3148320,0,LISTED
9934,成霖,9.96,10.0,0.0,424008,0,LISTED
9935,慶豐富,19.5,19.45,1.3,248003,0,LISTED
9937,全國,57.2,56.9,-0.17,55001,0,LISTED
9938,百和,52.2,52.0,0.77,1424228,0,LISTED
9939,宏全,120.5,119.5,1.26,677756,0,LISTED
9940,信義,22.1,22.0,1.38,399001,0,LISTED
9941,裕融,76.4,76.7,-0.39,1515888,0,LISTED
9942,茂順,118.0,123.0,-2.07,286233,0,LISTED
9943,好樂迪,59.6,59.4,0.0,44017,0,LISTED
9944,新麗,16.85,16.75,0.6,53000,0,LISTED
9945,潤泰新,29.15,29.2,0.17,4357816,0,LISTED
9946,三發地產,16.65,16.45,1.83,318277,0,LISTED
9955,佳龍,32.55,32.9,-2.54,937367,0,LISTED
9958,世紀鋼,126.0,128.0,-0.79,1182542,0,LISTED
